gameid,roundNum,condition,targetName,alt1Name,alt2Name,response
1625-9,28,basic23,husky,firetruck,lobster,basic
1625-9,30,basic12,parrot,sparrow,iguana,basic
1625-9,32,basic23,clownfish,popcorn,rabbit,basic
1625-9,33,basic12,swordfish,discusfish,pig,sub
1625-9,39,basic22,sunflower,rosemary,grasses,basic
1625-9,40,basic33,diningtable,horse,pretzels,basic
1625-9,42,basic23,dressshirt,pretzels,dress,sub
1625-9,44,basic12,grizzlybear,koalabear,kitten,basic
1625-9,48,basic33,minivan,lion,wardrobe,sub
1625-9,50,basic22,jellybeans,pretzels,chips,sub
1625-9,53,basic22,picnictable,lamp,bed,sub
1625-9,55,basic12,catfish,cow,discusfish,sub
1625-9,56,basic23,polarbear,lamp,crocodile,sub
1625-9,58,basic23,goldfish,bison,lamp,sub
1625-9,60,basic23,convertible,bookcase,firetruck,sub
1625-9,62,basic12,coffeetable,sidetable,lamp,sub
1625-9,63,basic33,pug,ambulance,popcorn,sub
1625-9,65,basic33,rose,rhino,firetruck,sub
1625-9,66,basic12,blackbear,koalabear,rhino,sub
1625-9,67,basic12,hummingbird,sparrow,squirrel,sub
1625-9,69,basic22,pigeon,lion,rabbit,sub
1625-9,70,basic22,daisy,rosemary,grasses,basic
1625-9,71,basic23,mnms,chips,lobster,sub
0244-4,1,basic12,catfish,discusfish,iguana,basic
0244-4,2,basic12,coffeetable,bookcase,sidetable,basic
0244-4,3,basic22,swordfish,snake,hamster,basic
0244-4,4,basic23,jellybeans,bathrobe,chips,sub
0244-4,5,basic22,rose,rosemary,grasses,sub
0244-4,8,basic23,gummybears,pretzels,squirrel,sub
0244-4,12,basic33,mnms,dress,squirrel,sub
0244-4,13,basic22,blackbear,horse,squirrel,basic
0244-4,16,basic22,picnictable,bed,wardrobe,basic
0244-4,19,basic23,suv,bed,train,basic
0244-4,22,basic33,sportscar,bathrobe,rosemary,basic
0244-4,25,basic23,germanshepherd,squirrel,rosemary,basic
0244-4,29,basic22,hummingbird,squirrel,elephant,basic
0244-4,30,basic23,hawaiishirt,bookcase,dress,basic
0244-4,31,basic33,clownfish,ambulance,bed,basic
0244-4,33,basic33,pandabear,bed,pottedplant,sub
0244-4,34,basic23,pug,rosemary,lobster,basic
0244-4,35,basic22,parrot,lobster,lion,basic
0244-4,37,basic23,husky,squirrel,rosemary,basic
0244-4,47,basic12,goldfish,discusfish,rhino,basic
0244-4,49,basic12,grizzlybear,elephant,koalabear,basic
0244-4,50,basic33,convertible,crocodile,gloves,basic
0244-4,51,basic23,diningtable,squirrel,bookcase,basic
0244-4,52,basic33,skittles,dress,motorcycle,basic
0244-4,55,basic33,dalmatian,dress,pretzels,basic
0244-4,60,basic22,pigeon,pig,snake,basic
0244-4,61,basic12,eagle,sparrow,horse,basic
0244-4,65,basic33,minivan,socks,rabbit,sub
0244-4,68,basic33,dressshirt,motorcycle,bookcase,basic
0244-4,69,basic12,poloshirt,dress,campshirt,basic
0244-4,72,basic22,polarbear,hamster,lobster,basic
7569-e,4,basic33,bedsidetable,iguana,dress,super
7569-e,5,basic33,suv,lamp,socks,super
7569-e,8,basic22,rose,ivy,pottedplant,basic
7569-e,16,basic23,jellybeans,chips,hamster,basic
7569-e,17,basic23,coffeetable,bookcase,pottedplant,basic
7569-e,22,basic23,husky,cow,motorcycle,basic
7569-e,23,basic22,germanshepherd,lobster,sheep,basic
7569-e,34,basic33,eagle,bed,pottedplant,basic
7569-e,39,basic22,diningtable,wardrobe,bed,basic
7569-e,48,basic33,grizzlybear,socks,cookies,super
7569-e,56,basic23,picnictable,rhino,wardrobe,super
7569-e,61,basic23,convertible,ambulance,crocodile,basic
7569-e,65,basic33,sportscar,socks,sheep,super
7569-e,71,basic22,minivan,motorcycle,ambulance,sub
7569-e,72,basic12,hummingbird,bison,sparrow,sub
4509-7,3,basic12,pandabear,lobster,koalabear,sub
4509-7,6,basic23,skittles,cookies,rabbit,sub
4509-7,9,basic23,coffeetable,lamp,iguana,basic
4509-7,12,basic33,tshirt,ambulance,rhino,sub
4509-7,14,basic22,parrot,crocodile,bison,sub
4509-7,16,basic22,pigeon,rabbit,crocodile,sub
4509-7,18,basic23,germanshepherd,bison,lamp,basic
4509-7,19,basic33,dressshirt,grasses,snake,basic
4509-7,21,basic12,mnms,cookies,candycorn,sub
4509-7,22,basic23,hummingbird,ivy,snake,sub
4509-7,26,basic22,husky,bison,cow,basic
4509-7,27,basic22,suv,motorcycle,ambulance,basic
4509-7,28,basic23,diningtable,bed,kitten,basic
4509-7,29,basic33,tulip,rabbit,gloves,sub
4509-7,31,basic33,daisy,snake,chips,sub
4509-7,35,basic22,sportscar,ambulance,train,basic
4509-7,36,basic33,minivan,hamster,wardrobe,basic
4509-7,38,basic23,sunflower,snake,pottedplant,sub
4509-7,43,basic12,swordfish,discusfish,hamster,sub
4509-7,44,basic22,catfish,iguana,kitten,sub
4509-7,47,basic33,gummybears,motorcycle,crocodile,sub
4509-7,50,basic33,hawaiishirt,squirrel,grasses,basic
4509-7,51,basic33,bedsidetable,grasses,bathrobe,sub
4509-7,52,basic33,rose,hamster,ambulance,sub
4509-7,53,basic12,pug,greyhound,iguana,sub
4509-7,55,basic12,polarbear,koalabear,horse,sub
4509-7,56,basic12,dalmatian,greyhound,hamster,sub
4509-7,57,basic22,clownfish,cow,iguana,basic
4509-7,58,basic12,jellybeans,cookies,candycorn,sub
4509-7,60,basic12,poloshirt,campshirt,gloves,sub
4509-7,61,basic12,picnictable,wardrobe,sidetable,sub
4509-7,62,basic22,blackbear,lobster,sheep,sub
4509-7,65,basic23,convertible,train,pig,basic
4509-7,68,basic23,eagle,horse,wardrobe,sub
4509-7,69,basic23,goldfish,socks,kitten,sub
5699-7,2,basic23,minivan,ambulance,pig,sub
5699-7,3,basic33,rose,popcorn,lobster,sub
5699-7,5,basic23,diningtable,wardrobe,bison,basic
5699-7,6,basic22,dressshirt,socks,bathrobe,sub
5699-7,10,basic33,suv,rosemary,sheep,sub
5699-7,11,basic12,skittles,cookies,candycorn,sub
5699-7,13,basic22,eagle,cow,rabbit,sub
5699-7,15,basic22,sunflower,rosemary,pottedplant,sub
5699-7,16,basic12,catfish,discusfish,snake,sub
5699-7,17,basic33,daisy,ambulance,squirrel,basic
5699-7,18,basic12,germanshepherd,greyhound,kitten,sub
5699-7,20,basic33,convertible,pretzels,iguana,basic
5699-7,25,basic23,pandabear,motorcycle,lion,sub
5699-7,26,basic33,gummybears,lamp,iguana,sub
5699-7,27,basic23,tshirt,cow,dress,sub
5699-7,31,basic23,clownfish,hamster,gloves,sub
5699-7,33,basic12,hawaiishirt,campshirt,bathrobe,sub
5699-7,35,basic12,polarbear,squirrel,koalabear,sub
5699-7,36,basic23,hummingbird,lobster,pottedplant,sub
5699-7,39,basic22,tulip,rosemary,ivy,basic
5699-7,42,basic12,bedsidetable,sidetable,bed,sub
5699-7,44,basic22,blackbear,lion,snake,sub
5699-7,45,basic23,dalmatian,lamp,snake,sub
5699-7,50,basic22,jellybeans,popcorn,cookies,sub
5699-7,51,basic22,grizzlybear,hamster,cow,basic
5699-7,52,basic12,sportscar,sedan,motorcycle,sub
5699-7,53,basic12,picnictable,sidetable,bookcase,sub
5699-7,57,basic33,mnms,crocodile,train,sub
5699-7,59,basic22,pigeon,cow,horse,sub
5699-7,61,basic33,poloshirt,bookcase,crocodile,basic
5699-7,62,basic23,coffeetable,bookcase,crocodile,basic
5699-7,63,basic33,pug,wardrobe,motorcycle,sub
5699-7,65,basic33,swordfish,wardrobe,ambulance,sub
5699-7,67,basic12,husky,crocodile,greyhound,sub
5699-7,68,basic22,goldfish,iguana,lobster,sub
5699-7,69,basic23,parrot,lamp,elephant,sub
7960-f,2,basic12,gummybears,cookies,candycorn,sub
7960-f,4,basic33,pandabear,bookcase,popcorn,basic
7960-f,5,basic23,sunflower,rabbit,rosemary,basic
7960-f,7,basic22,tshirt,socks,dress,sub
7960-f,8,basic12,polarbear,koalabear,rhino,sub
7960-f,9,basic33,skittles,kitten,grasses,sub
7960-f,10,basic22,diningtable,bookcase,lamp,basic
7960-f,11,basic23,pigeon,lobster,popcorn,basic
7960-f,12,basic23,mnms,rosemary,pretzels,sub
7960-f,13,basic22,eagle,kitten,cow,sub
7960-f,14,basic33,convertible,iguana,bed,basic
7960-f,15,basic22,rose,ivy,rosemary,sub
7960-f,21,basic23,dressshirt,bathrobe,motorcycle,basic
7960-f,24,basic12,pug,sheep,greyhound,sub
7960-f,29,basic12,swordfish,iguana,discusfish,sub
7960-f,30,basic33,goldfish,firetruck,ivy,sub
7960-f,35,basic12,blackbear,koalabear,hamster,sub
7960-f,38,basic12,dalmatian,greyhound,horse,sub
7960-f,39,basic23,hawaiishirt,wardrobe,dress,basic
7960-f,41,basic33,jellybeans,bison,train,sub
7960-f,43,basic33,poloshirt,cookies,sheep,basic
7960-f,48,basic22,daisy,pottedplant,grasses,basic
7960-f,49,basic23,parrot,pottedplant,lobster,basic
7960-f,53,basic23,hummingbird,pig,pretzels,basic
7960-f,54,basic22,grizzlybear,bison,sheep,basic
7960-f,56,basic22,picnictable,bed,bookcase,basic
7960-f,57,basic33,suv,rabbit,popcorn,basic
7960-f,59,basic12,coffeetable,sidetable,bookcase,sub
7960-f,60,basic23,tulip,cookies,grasses,sub
7960-f,64,basic23,husky,lion,gloves,sub
7960-f,65,basic33,clownfish,firetruck,chips,basic
7960-f,67,basic33,minivan,snake,wardrobe,basic
7960-f,69,basic22,germanshepherd,sheep,rhino,basic
6625-1,1,basic33,sunflower,sheep,gloves,sub
6625-1,2,basic12,sportscar,sedan,firetruck,basic
6625-1,4,basic12,germanshepherd,iguana,greyhound,sub
6625-1,5,basic22,jellybeans,popcorn,cookies,sub
6625-1,7,basic23,grizzlybear,pig,cookies,basic
6625-1,8,basic33,daisy,train,pig,sub
6625-1,9,basic33,mnms,gloves,rabbit,basic
6625-1,11,basic22,gummybears,cookies,chips,sub
6625-1,12,basic33,picnictable,cow,ivy,sub
6625-1,13,basic12,catfish,lion,discusfish,sub
6625-1,14,basic22,skittles,chips,cookies,sub
6625-1,16,basic22,swordfish,sheep,rabbit,sub
6625-1,20,basic23,tshirt,dress,elephant,basic
6625-1,22,basic23,tulip,pottedplant,horse,sub
6625-1,23,basic22,pandabear,sheep,cow,sub
6625-1,25,basic22,hummingbird,rhino,squirrel,sub
6625-1,28,basic22,diningtable,wardrobe,bed,basic
6625-1,32,basic12,husky,greyhound,hamster,sub
6625-1,35,basic23,bedsidetable,bookcase,cow,sub
6625-1,38,basic33,coffeetable,popcorn,rosemary,basic
6625-1,41,basic23,rose,grasses,hamster,sub
6625-1,42,basic12,convertible,train,sedan,sub
6625-1,43,basic33,parrot,firetruck,bathrobe,sub
6625-1,45,basic33,eagle,popcorn,motorcycle,sub
6625-1,47,basic23,clownfish,rosemary,crocodile,sub
6625-1,48,basic12,blackbear,lobster,koalabear,sub
6625-1,49,basic22,pigeon,bison,rhino,sub
6625-1,50,basic12,goldfish,discusfish,elephant,sub
6625-1,51,basic23,suv,squirrel,firetruck,sub
6625-1,52,basic33,hawaiishirt,ambulance,bison,basic
6625-1,53,basic23,dalmatian,hamster,cookies,sub
6625-1,55,basic22,dressshirt,socks,gloves,basic
6625-1,60,basic23,minivan,ambulance,bed,sub
6625-1,62,basic33,poloshirt,ambulance,kitten,basic
6625-1,64,basic12,polarbear,koalabear,snake,sub
6625-1,68,basic12,pug,greyhound,elephant,sub
7082-7,1,basic33,diningtable,lobster,dress,basic
7082-7,2,basic12,minivan,sedan,firetruck,sub
7082-7,7,basic22,dressshirt,socks,gloves,basic
7082-7,15,basic12,grizzlybear,koalabear,bison,basic
7082-7,16,basic23,polarbear,ambulance,elephant,basic
7082-7,17,basic23,husky,chips,lion,sub
7082-7,18,basic12,catfish,kitten,discusfish,sub
7082-7,22,basic22,picnictable,bed,lamp,basic
7082-7,24,basic33,coffeetable,horse,cookies,basic
7082-7,26,basic23,sportscar,kitten,ambulance,basic
7082-7,28,basic22,sunflower,grasses,ivy,basic
7082-7,31,basic23,swordfish,cow,dress,basic
7082-7,34,basic22,pug,snake,rabbit,basic
7082-7,36,basic22,tulip,rosemary,grasses,basic
7082-7,38,basic23,gummybears,dress,cookies,basic
7082-7,41,basic33,germanshepherd,gloves,grasses,basic
7082-7,43,basic33,convertible,lamp,popcorn,basic
7082-7,46,basic12,parrot,rhino,sparrow,sub
7082-7,47,basic23,hummingbird,crocodile,ivy,basic
7082-7,48,basic12,blackbear,koalabear,lion,basic
7082-7,50,basic33,clownfish,pottedplant,bookcase,basic
7082-7,53,basic12,suv,sedan,ambulance,sub
7082-7,54,basic12,goldfish,discusfish,rabbit,sub
7082-7,55,basic22,jellybeans,popcorn,pretzels,basic
7082-7,59,basic12,poloshirt,socks,campshirt,sub
7082-7,63,basic22,pandabear,lobster,bison,sub
7082-7,65,basic33,pigeon,gloves,chips,basic
7082-7,66,basic33,skittles,elephant,ivy,basic
7082-7,70,basic22,mnms,popcorn,cookies,basic
7082-7,71,basic33,hawaiishirt,firetruck,grasses,basic
7082-7,72,basic23,eagle,crocodile,pottedplant,basic
4123-8,5,basic33,diningtable,elephant,motorcycle,basic
4123-8,6,basic33,skittles,cow,wardrobe,sub
4123-8,8,basic22,grizzlybear,crocodile,kitten,basic
4123-8,12,basic33,gummybears,kitten,grasses,sub
4123-8,13,basic12,tulip,lily,rosemary,sub
4123-8,16,basic12,daisy,lily,rosemary,sub
4123-8,17,basic12,blackbear,kitten,koalabear,sub
4123-8,21,basic23,sunflower,pig,grasses,basic
4123-8,24,basic22,tshirt,gloves,bathrobe,sub
4123-8,25,basic12,germanshepherd,cow,greyhound,sub
4123-8,27,basic12,jellybeans,candycorn,popcorn,sub
4123-8,28,basic23,swordfish,ambulance,crocodile,sub
4123-8,30,basic23,husky,iguana,bathrobe,sub
4123-8,32,basic22,hawaiishirt,gloves,bathrobe,sub
4123-8,33,basic22,eagle,iguana,lion,sub
4123-8,34,basic22,catfish,cow,pig,basic
4123-8,35,basic23,minivan,firetruck,pottedplant,sub
4123-8,36,basic33,convertible,popcorn,lobster,basic
4123-8,38,basic22,goldfish,rabbit,crocodile,sub
4123-8,39,basic33,sportscar,rabbit,dress,basic
4123-8,40,basic23,coffeetable,lamp,grasses,basic
4123-8,41,basic12,hummingbird,sparrow,crocodile,sub
4123-8,42,basic12,mnms,chips,candycorn,sub
4123-8,46,basic23,pigeon,popcorn,rhino,sub
4123-8,47,basic23,dalmatian,ambulance,bison,sub
6517-b,3,basic22,tulip,pottedplant,rosemary,sub
6517-b,6,basic23,eagle,rabbit,motorcycle,sub
6517-b,7,basic12,polarbear,koalabear,rabbit,sub
6517-b,9,basic33,suv,lobster,wardrobe,sub
6517-b,14,basic23,bedsidetable,lamp,pig,sub
6517-b,16,basic22,goldfish,cow,squirrel,basic
6517-b,17,basic22,husky,rhino,snake,sub
6517-b,18,basic12,skittles,candycorn,pretzels,sub
6517-b,21,basic33,rose,cookies,kitten,sub
6517-b,22,basic22,mnms,cookies,popcorn,sub
6517-b,24,basic22,sunflower,pottedplant,grasses,sub
6517-b,25,basic33,minivan,elephant,grasses,sub
6517-b,28,basic22,pug,iguana,hamster,sub
6517-b,31,basic12,parrot,iguana,sparrow,sub
6517-b,32,basic33,swordfish,grasses,wardrobe,sub
6517-b,36,basic23,daisy,pottedplant,bathrobe,sub
6517-b,37,basic23,gummybears,popcorn,lion,sub
6517-b,41,basic22,clownfish,hamster,lion,basic
6517-b,42,basic33,coffeetable,gloves,motorcycle,basic
6517-b,43,basic33,hawaiishirt,bookcase,rabbit,basic
6517-b,46,basic12,pandabear,koalabear,rabbit,sub
6517-b,51,basic33,catfish,dress,bed,basic
6517-b,53,basic22,diningtable,lamp,bookcase,basic
6517-b,54,basic23,jellybeans,popcorn,socks,sub
6517-b,59,basic23,dressshirt,snake,bathrobe,basic
6517-b,60,basic33,blackbear,bookcase,motorcycle,basic
6517-b,61,basic23,sportscar,lion,ambulance,basic
6517-b,62,basic12,grizzlybear,koalabear,kitten,basic
6517-b,63,basic22,pigeon,snake,bison,basic
6517-b,64,basic23,dalmatian,lamp,bison,basic
6517-b,66,basic12,convertible,ambulance,sedan,basic
6517-b,67,basic12,germanshepherd,greyhound,squirrel,basic
6517-b,68,basic12,picnictable,sidetable,wardrobe,sub
6517-b,70,basic12,hummingbird,bison,sparrow,sub
3188-4,3,basic23,skittles,chips,rabbit,sub
3188-4,4,basic22,gummybears,popcorn,cookies,sub
3188-4,6,basic23,polarbear,ivy,sheep,sub
3188-4,7,basic12,jellybeans,cookies,candycorn,sub
3188-4,8,basic23,hawaiishirt,lion,dress,sub
3188-4,9,basic12,goldfish,discusfish,sheep,sub
3188-4,13,basic22,parrot,bison,squirrel,sub
3188-4,18,basic33,dalmatian,cookies,firetruck,basic
3188-4,19,basic22,clownfish,crocodile,cow,basic
3188-4,22,basic33,swordfish,bed,bathrobe,basic
3188-4,23,basic12,eagle,iguana,sparrow,sub
3188-4,24,basic22,dressshirt,bathrobe,gloves,basic
3188-4,27,basic33,rose,wardrobe,elephant,sub
3188-4,28,basic12,sunflower,ivy,lily,basic
3188-4,29,basic22,picnictable,lamp,wardrobe,sub
3188-4,30,basic23,daisy,pig,rosemary,basic
3188-4,31,basic12,suv,train,sedan,sub
3188-4,32,basic12,pigeon,sparrow,crocodile,basic
3188-4,35,basic22,poloshirt,gloves,socks,basic
3188-4,37,basic23,pug,rosemary,lion,basic
3188-4,39,basic22,pandabear,lobster,bison,sub
3188-4,44,basic23,husky,rhino,lamp,sub
3188-4,47,basic33,minivan,snake,chips,basic
3188-4,48,basic33,germanshepherd,cookies,motorcycle,basic
3188-4,49,basic33,catfish,lamp,firetruck,basic
3188-4,51,basic33,hummingbird,bathrobe,pretzels,basic
3188-4,55,basic33,sportscar,chips,lobster,sub
3188-4,57,basic12,grizzlybear,hamster,koalabear,basic
3188-4,58,basic23,tshirt,rabbit,bathrobe,basic
3188-4,61,basic12,diningtable,wardrobe,sidetable,basic
3188-4,62,basic23,blackbear,sheep,pottedplant,sub
3188-4,63,basic22,tulip,ivy,grasses,basic
3188-4,70,basic12,coffeetable,sidetable,bed,basic
3188-4,71,basic22,convertible,motorcycle,train,sub
3188-4,72,basic23,mnms,chips,train,sub
8883-2,5,basic33,pigeon,gloves,firetruck,basic
8883-2,7,basic23,minivan,firetruck,wardrobe,sub
8883-2,11,basic23,daisy,pretzels,rosemary,basic
8883-2,12,basic23,coffeetable,wardrobe,lion,basic
8883-2,13,basic33,polarbear,socks,lamp,basic
8883-2,18,basic22,sportscar,train,firetruck,basic
8883-2,26,basic22,pug,horse,iguana,sub
8883-2,27,basic22,goldfish,bison,lion,basic
8883-2,28,basic33,grizzlybear,ivy,popcorn,basic
8883-2,31,basic33,skittles,bed,ivy,sub
8883-2,32,basic23,sunflower,sheep,rosemary,basic
8883-2,33,basic22,gummybears,chips,pretzels,sub
8883-2,34,basic22,picnictable,lamp,bookcase,basic
8883-2,36,basic23,jellybeans,chips,snake,sub
8883-2,41,basic22,swordfish,pig,hamster,sub
8883-2,42,basic12,mnms,candycorn,pretzels,sub
8883-2,46,basic12,germanshepherd,greyhound,rabbit,sub
8883-2,47,basic12,eagle,bison,sparrow,sub
8883-2,48,basic33,rose,pig,bookcase,sub
8883-2,49,basic12,poloshirt,campshirt,dress,sub
8883-2,51,basic23,parrot,wardrobe,pig,sub
8883-2,55,basic12,pandabear,koalabear,pig,sub
8883-2,60,basic22,suv,firetruck,motorcycle,basic
8883-2,61,basic33,convertible,kitten,pretzels,basic
8883-2,62,basic33,catfish,train,ivy,basic
8883-2,65,basic23,husky,horse,chips,basic
8883-2,66,basic22,clownfish,bison,rabbit,basic
8883-2,67,basic33,hummingbird,bookcase,firetruck,basic
8883-2,68,basic33,blackbear,train,bathrobe,basic
8883-2,70,basic23,dressshirt,bathrobe,ivy,basic
6344-9,2,basic12,coffeetable,lamp,sidetable,basic
6344-9,6,basic23,sportscar,ambulance,horse,sub
6344-9,8,basic12,swordfish,rhino,discusfish,sub
6344-9,9,basic22,jellybeans,chips,popcorn,basic
6344-9,10,basic23,tshirt,dress,pig,sub
6344-9,11,basic33,daisy,dress,crocodile,sub
6344-9,17,basic33,minivan,sheep,pretzels,sub
6344-9,19,basic23,tulip,rosemary,lobster,basic
6344-9,21,basic33,diningtable,bathrobe,lobster,basic
6344-9,22,basic12,hawaiishirt,campshirt,socks,basic
6344-9,27,basic33,blackbear,grasses,motorcycle,basic
6344-9,28,basic23,clownfish,dress,lion,basic
6344-9,32,basic23,bedsidetable,popcorn,wardrobe,sub
6344-9,34,basic12,goldfish,discusfish,sheep,sub
6344-9,35,basic33,catfish,grasses,cookies,basic
6344-9,36,basic22,picnictable,wardrobe,bookcase,basic
6344-9,39,basic12,gummybears,candycorn,popcorn,sub
6344-9,41,basic23,rose,ambulance,grasses,sub
6344-9,43,basic22,pug,pig,squirrel,basic
6344-9,44,basic12,pigeon,sparrow,sheep,sub
6344-9,47,basic33,sunflower,hamster,socks,sub
6344-9,48,basic12,polarbear,koalabear,snake,sub
6344-9,51,basic22,skittles,cookies,popcorn,sub
6344-9,56,basic23,dalmatian,wardrobe,horse,basic
6344-9,57,basic12,husky,rabbit,greyhound,sub
6344-9,58,basic22,pandabear,kitten,lion,sub
6344-9,59,basic22,germanshepherd,lobster,sheep,sub
6344-9,60,basic22,mnms,popcorn,cookies,basic
6344-9,63,basic12,grizzlybear,koalabear,sheep,basic
6344-9,64,basic33,convertible,rhino,wardrobe,basic
6344-9,65,basic33,dressshirt,bookcase,snake,basic
6344-9,67,basic33,parrot,bathrobe,ivy,basic
6344-9,69,basic22,hummingbird,bison,crocodile,basic
6344-9,70,basic23,poloshirt,popcorn,dress,basic
6344-9,72,basic22,eagle,cow,iguana,sub
0189-3,3,basic22,blackbear,rhino,snake,sub
0189-3,5,basic23,pigeon,lion,bookcase,basic
0189-3,7,basic12,gummybears,chips,candycorn,sub
0189-3,9,basic33,germanshepherd,gloves,pottedplant,basic
0189-3,10,basic22,polarbear,rhino,pig,basic
0189-3,12,basic33,sportscar,socks,pottedplant,basic
0189-3,13,basic12,poloshirt,gloves,campshirt,basic
0189-3,15,basic23,daisy,horse,grasses,basic
0189-3,16,basic22,grizzlybear,sheep,hamster,basic
0189-3,19,basic33,clownfish,bathrobe,rosemary,basic
0189-3,21,basic33,convertible,socks,pottedplant,basic
0189-3,24,basic12,goldfish,discusfish,squirrel,basic
0189-3,27,basic22,pug,kitten,rabbit,basic
0189-3,28,basic23,tshirt,dress,wardrobe,basic
0189-3,29,basic12,skittles,candycorn,chips,sub
0189-3,30,basic23,tulip,pig,pottedplant,sub
0189-3,31,basic22,suv,train,ambulance,sub
0189-3,32,basic23,jellybeans,iguana,cookies,sub
0189-3,33,basic33,mnms,iguana,bathrobe,sub
0189-3,37,basic23,bedsidetable,wardrobe,horse,sub
0189-3,39,basic22,husky,bison,cow,basic
0189-3,40,basic22,rose,grasses,rosemary,sub
0189-3,47,basic23,pandabear,wardrobe,crocodile,basic
0189-3,48,basic12,parrot,sparrow,bison,sub
0189-3,51,basic12,dalmatian,kitten,greyhound,basic
0189-3,53,basic22,picnictable,wardrobe,bookcase,sub
0189-3,54,basic33,diningtable,pig,train,basic
0189-3,55,basic33,coffeetable,motorcycle,rhino,basic
0189-3,57,basic23,sunflower,rosemary,squirrel,basic
0189-3,61,basic22,dressshirt,gloves,dress,basic
0189-3,63,basic12,minivan,train,sedan,basic
0189-3,65,basic12,hawaiishirt,dress,campshirt,basic
0189-3,68,basic12,swordfish,elephant,discusfish,basic
0189-3,69,basic33,catfish,motorcycle,pottedplant,super
0189-3,70,basic23,eagle,rabbit,cookies,sub
0189-3,71,basic33,hummingbird,grasses,ambulance,basic
9173-f,2,basic23,hummingbird,horse,bathrobe,sub
9173-f,3,basic33,germanshepherd,gloves,bookcase,basic
9173-f,4,basic22,pug,horse,snake,basic
9173-f,5,basic22,swordfish,rhino,snake,sub
9173-f,6,basic33,poloshirt,kitten,grasses,basic
9173-f,8,basic12,parrot,sparrow,squirrel,basic
9173-f,9,basic33,hawaiishirt,hamster,chips,basic
9173-f,18,basic12,sportscar,train,sedan,basic
9173-f,22,basic22,pigeon,squirrel,pig,sub
9173-f,23,basic33,bedsidetable,rabbit,popcorn,super
9173-f,25,basic12,coffeetable,sidetable,wardrobe,sub
9173-f,30,basic22,dalmatian,lobster,bison,sub
9173-f,31,basic23,goldfish,socks,lion,sub
9173-f,34,basic22,tulip,grasses,ivy,sub
9173-f,35,basic22,convertible,motorcycle,train,basic
9173-f,37,basic23,minivan,lion,firetruck,sub
9173-f,38,basic22,daisy,pottedplant,grasses,sub
9173-f,39,basic23,suv,socks,ambulance,sub
9173-f,40,basic33,gummybears,gloves,lobster,sub
9173-f,42,basic22,mnms,popcorn,cookies,sub
9173-f,43,basic33,diningtable,ivy,ambulance,basic
9173-f,44,basic23,catfish,cow,firetruck,sub
9173-f,45,basic12,polarbear,iguana,koalabear,sub
9173-f,46,basic33,jellybeans,hamster,motorcycle,basic
9173-f,47,basic33,sunflower,lamp,chips,sub
9173-f,51,basic22,dressshirt,bathrobe,dress,basic
9173-f,55,basic12,blackbear,koalabear,snake,sub
9173-f,57,basic12,husky,greyhound,hamster,sub
9173-f,59,basic23,skittles,bookcase,popcorn,sub
9173-f,62,basic12,picnictable,lamp,sidetable,sub
9173-f,63,basic33,rose,ambulance,hamster,sub
9173-f,64,basic23,eagle,pig,motorcycle,sub
9173-f,69,basic23,tshirt,socks,squirrel,basic
9173-f,70,basic12,pandabear,koalabear,rabbit,sub
